Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
2142,d532265f-90b1-4de5-95b5-950fe448db9f,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Si se pudiera seleccionar el idioma a utilizar, seria mejor. Si complementan la aplicación con la opción de selección de idiomas, la app seria genial. Espero que lo hagan, tendran más estrellas asi...",3,1,2.7.5,2015-11-23 12:47:32,"Estimado Carlos,
Tenemos planes para traducir todo el contenido posible a las lenguas regionales españolas y de otros también, que estará disponible en un futuro próximo.
si te gusta nuestro trabajo por favor nos apoyen al dar calificaciones más altas, eso significa mucho para nosotros :)",2015-11-02 18:40:26,2.7.5,es,POS,si se pudiera seleccionar el idioma utilizar seria mejor si complementan la aplicacion con la opcion de seleccion de idiomas la app seria genial espero que lo hagan tendran mas estrellas asi,voting,elecc
2144,ffde5f9b-64c4-481f-b6e3-f3ef340e5c41,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Solo gracias yo estoy a punto de estudiar electrónica industrial bueno q también va junto con la programación y también por que e visto que son la única aplicación que se toma la molestia de responder y tratar de ponerlo en español espero que lo pongan pronto por favor gracias desde PERU,5,2,2.7.5,2015-11-20 04:27:25,"Hey Flavio,
Lo siento por el retraso de respuesta, sí tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y de otros también, que estará disponible en un futuro próximo :)
Gracias :)",2015-12-01 14:59:29,2.7.5,es,POS,solo gracias yo estoy punto de estudiar electronica industrial bueno q tambien va junto con la programacion tambien por que e visto que son la unica aplicacion que se toma la molestia de responder tratar de ponerlo en espanol espero que lo pongan pronto por favor gracias desde peru,"daily streaks, voting","dia, tom"
2152,e41c4f0d-27dc-419d-ae1b-1db10fafb4e0,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,realmente este programa ayuda a reforzar  conocimiento... esta excelente espero q sigan mejorandolo..,5,0,,2015-11-11 14:33:58,"Muchas gracias Joy,
Sí, estamos trabajando duro para que sea cada vez más mejor :)",2015-11-16 15:33:18,,es,POS,realmente este programa ayuda reforzar conocimiento esta excelente espero q sigan mejorandolo,boosters,mejora
2153,082b44b0-e839-4447-9820-29ccaea43f01,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sólo una recomendación, deberías poner consolas en todos los lenguajes, en lo personal me interesaría en paython ya q solo hay en HTML",5,0,,2015-11-10 16:09:28,"Querido David,
Tenemos planes para añadir juegos para todos los lenguajes de programación disponibles, que estará disponible pronto :)

Gracias :)",2015-11-16 15:27:28,,es,NEU,solo una recomendacion deberias poner consolas en todos los lenguajes en lo personal interesaria en paython ya q solo hay en html,"avatar, status quo sloth","person, person"
2165,b1171ce8-47ea-4b97-bdd8-782675aa3e92,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me gusto tomevarios ejemplos y aparte aparece la impresion,5,0,2.7.3,2015-10-30 05:58:42,Gracias Jorge,2015-10-31 10:24:29,2.7.3,es,POS,gusto tomevarios ejemplos aparte aparece la impresion,voting,tom
2176,082d6281-3f91-4b4b-bc8d-e0106817b468,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Como dije Pero no encuentro Como programar , incluso shell me sirve Pero no encuentro LA seccion done escribir codigo. Me ayudarian?",4,0,2.6.8 - 2015.08.6,2015-10-19 03:12:43,"Querido Leonard,
Los compiladores están disponibles para shell scripting, CSS, HTML y Javascript. Compiladores para el descanso de la lengua también estarán disponibles muy pronto :)

Gracias :)",2015-10-25 08:30:19,2.6.8 - 2015.08.6,es,NEU,como dije pero encuentro como programar incluso shell sirve pero encuentro la seccion done escribir codigo ayudarian,social discovery,encuentro
2187,ce3bbfe9-e908-4339-ae28-de6433961fcb,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Soy técnico en sistemas y no se imaginan lo que ayuda esta aplicación, La recomiendo mucho.",5,0,2.6.8 - 2015.08.6,2015-10-09 01:56:25,Gracias Jhon :),2015-10-11 05:12:38,2.6.8 - 2015.08.6,es,POS,soy tecnico en sistemas se imaginan lo que ayuda esta aplicacion la recomiendo mucho,"points system, virtual economy","sistema, sistema"
2202,58e65bc6-327e-4b66-8c9b-193202dcdd70,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"He estado leyendo las referencias y de verdad que me parece muy bueno, voy a probar los programas y ejemplos de código. Sigan adelante!.",4,1,2.6.8 - 2015.08.6,2015-09-23 17:23:21,"Gracias Sandy por la apreciación y apoyándonos, todavía hay más por venir :)

Todo lo mejor y seguir aprendiendo :)",2015-09-24 07:09:30,2.6.8 - 2015.08.6,es,POS,estado leyendo las referencias de verdad que parece muy bueno voy probar los programas ejemplos de codigo sigan adelante,win states,estad
2219,f762002b-e754-4caa-9f34-644c35554cd6,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Seleccionó el idioma español pero sigue en ingles,3,0,2.6.8 - 2015.08.6,2015-09-15 21:46:29,"Estimado Carlos ,
Trate de seleccionar un idioma diferente y luego volver a seleccionar la española , debería ayudar :)",2015-09-16 07:35:33,2.6.8 - 2015.08.6,es,NEU,selecciono el idioma espanol pero sigue en ingles,voting,elecc
2220,1b10a073-3646-4038-9d83-e8be659e4439,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Espero que sigan mejorando.,5,0,2.6.8 - 2015.08.6,2015-09-13 01:43:57,"Gracias Adrian ,
Estamos trabajando en mejoras y nuevos contenidos también . Nosotros no le dejará abajo :)",2015-09-13 05:20:20,2.6.8 - 2015.08.6,es,POS,espero que sigan mejorando,boosters,mejora
2233,529fe890-79dc-4286-b2ea-48abf29c48fc,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buena app, espero que la sigan mejorando. gracias por su esfuerzo",5,0,2.6.8 - 2015.08.6,2015-08-27 06:56:03,"Gracias Ernesto :)
Sí , estamos trabajando en Nueva Concursos y Características aswell :)",2015-08-27 08:30:14,2.6.8 - 2015.08.6,es,POS,buena app espero que la sigan mejorando gracias por su esfuerzo,"boosters, last mile drive","mejora, esfuerz"
2246,bc3b5e1e-a918-4669-841b-30234016952c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pero tiene un gran problema que la configuración del idioma no funciona sólo esta un inglés, pero tiene para seleccionar diferentes idiomas y tu seleccionado y nada no funciona.   Que mal, solucionen porfabor.",5,0,2.6.7 - 2015.06.26,2015-08-09 22:23:45,"Querido David ,
hemos probado todos los idiomas y todos estamos trabajando
Por favor, envíenos un correo electrónico los detalles de TheCreativeCub@gmail.com
lo solucionaremos cuanto antes :)",2015-08-10 07:30:39,2.6.7 - 2015.06.26,es,NEG,pero tiene un gran problema que la configuracion del idioma funciona solo esta un ingles pero tiene para seleccionar diferentes idiomas tu seleccionado nada funciona que mal solucionen porfabor,voting,elecc
2262,2793fd22-202e-490a-ad08-782fe6eff99b,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Le doy las dos estrellas faltantes  cuando este la versión en español. No importa que debamos hablar inglés para programar, es de orden, comodidad y respeto por los usuarios de habla hispana tener una versión en español. Cuando desarrollo para clientes de habla anglosajona, no les entrego el producto en castellano. Saludos cordiales.",3,4,2.6.7 - 2015.06.26,2015-07-23 05:29:28,"Querido Ignacio ,
Vamos a Estirar adecuadas Traducciones españolas de la interfaz de usuario completo en la próxima actualización, es difícil proporcionar las traducciones en el Código. Nosotros haremos nuestro mejor esfuerzo .",2015-07-23 13:58:12,2.6.7 - 2015.06.26,es,NEU,le doy las dos estrellas faltantes cuando este la version en espanol importa que debamos hablar ingles para programar es de orden comodidad respeto por los usuarios de habla hispana tener una version en espanol cuando desarrollo para clientes de habla anglosajona les entrego el producto en castellano saludos cordiales,daily streaks,dia
2282,74eb869d-910b-436f-b881-a11e69dadda9,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Les dejo solo 4 estrellas porque falta modificar cosas como actualizar los ejemplos de los lenguajes como python o C, y la referencia de cada lenguaje asi cualquiera puede estudiarlo y entender mejor los programas subjdos en la app. Pero felicitaciones y me gusto muchisimo.",4,0,2.6.1 - 2015.03.03,2015-06-04 03:29:49,"Thank you Nehuen :)
We are working on New Programs, References and Code Explaination..
Your Suggestions helps us to make the app more better and better.
Keep it Up :)",2015-06-19 08:48:38,2.6.1 - 2015.03.03,es,POS,les dejo solo 4 estrellas porque falta modificar cosas como actualizar los ejemplos de los lenguajes como python c la referencia de cada lenguaje asi cualquiera puede estudiarlo entender mejor los programas subjdos en la app pero felicitaciones gusto muchisimo,daily streaks,dia
2312,40d3e688-2470-4e15-a544-f72e9e22b2c8,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena App para estudiantes de ingeniería en Control y Computación,5,0,2.5.6 - 2014.12.26,2015-01-29 16:43:05,"Querido amigo,
Gracias por tu apreciación :)
Sigue apoyándonos y seguir compartiendo Significa mucho para nosotros :)
Hj",2017-07-08 19:40:11,2.5.6 - 2014.12.26,es,POS,muy buena app para estudiantes de ingenieria en control computacion,daily streaks,dia
2315,9a3db101-b651-478e-8b66-a489976457a3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy profesional quiza sugiero que aparte de los ejemplos un poco explicacion de lo que hace cada uno y diagramas.,4,0,2.5.6 - 2014.12.26,2015-01-26 13:57:04,"Estimado Sergio, gracias por su valiosa retroalimentación. Hemos anotado su punto y examinaremos el asunto.
ND",2017-08-16 10:16:40,2.5.6 - 2014.12.26,es,NEU,muy profesional quiza sugiero que aparte de los ejemplos un poco explicacion de lo que hace cada uno diagramas,daily streaks,dia
2323,5aed53bd-29ce-4d15-a108-384bb4c846ae,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Pero creí que yo podia programar pero es solo una libreria pero esta bien me encanto,5,0,2.5.6 - 2014.12.26,2015-01-04 18:14:00,"Estimado Alexander, gracias por su genuina retroalimentación. Usted es impresionante. Mantenga el amor y apoyándonos.
ND",2017-09-26 14:12:28,2.5.6 - 2014.12.26,es,POS,pero crei que yo podia programar pero es solo una libreria pero esta bien encanto,daily streaks,dia
2339,46999f34-1c30-4e51-ae23-c1e064e1814e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Consulté por un ejercicio de pilas y lo agregaron al listado de programas en Data Structures! Genios,5,0,2.4.10 - 2014.11.01,2014-11-04 10:49:28,Gracias por rating Diego le ♥♥♥,2014-11-06 08:22:40,2.4.10 - 2014.11.01,es,NEU,consulte por un ejercicio de pilas lo agregaron al listado de programas en data structures genios,leaderboard/competition,lista
2345,17a42266-85a3-4d5a-8a4d-efc2f51da278,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,A estudiar amigos!,5,1,2.4.9 - 2014.10.05,2014-10-08 05:25:40,"Querido amigo,
¡Muchas gracias por creer y apoyarnos, eres increíble ... !!!
Apreciamos su valiosa opinión :)
HJ",2017-07-07 18:03:59,2.4.9 - 2014.10.05,es,NEU,estudiar amigos,daily streaks,dia
2395,3ab25607-ab5c-4aaf-8ee0-da94fecd435a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Simplemente excelente no les doy 5 estrellas porque deben seguir mejorando... excelente,4,1,2.3.4 - 2014.04.27,2014-05-12 22:46:44,"Estimado Giovanni, gracias por su valiosa retroalimentación. Estamos trabajando duro para mejorar nuestro contenido y tenemos muchas nuevas características y contenido para nuestros usuarios. Manténganse al tanto.
ND",2017-09-27 10:21:41,2.3.4 - 2014.04.27,es,POS,simplemente excelente les doy 5 estrellas porque deben seguir mejorando excelente,boosters,mejora
2399,c759c516-2698-4d6e-a34d-e98c47699c85,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Soy muy nuevo en el mundo de la programacion, especialmente con java que recien doy mis primeros pasos (teoricos), esta app es una gran ""codigopedia"" para tener a mano cuando comience a practicar. Es muy completa, organizada e intuitiva Gracias por tu trabajo, recomendada!",5,4,2.3.4 - 2014.04.27,2014-05-09 05:50:24,"Querido Darío, muchas gracias por la genuina retroalimentación. El equipo está encantado de escuchar una respuesta tan positiva. Estamos trabajando en mejoras constantes. Estamos seguros de que le gustarán las futuras actualizaciones.
ND",2017-09-28 06:35:21,2.3.4 - 2014.04.27,es,POS,soy muy nuevo en el mundo de la programacion especialmente con java que recien doy mis primeros pasos teoricos esta app es una gran codigopedia para tener mano cuando comience practicar es muy completa organizada e intuitiva gracias por tu trabajo recomendada,"daily streaks, boosters","dia, special"
2472,0fcec037-d6ca-4c4b-aed1-4e22fae1b2dd,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Para aquellos que estamos aprendiendo!!! Podemos ver muchos ejemplos de código en cualquier sitio y a cualquier hora.  Fantástica aplicación y muchos ejemplos.,5,0,2.2.6 - 2014.01.12,2014-01-12 19:12:51,"Hola Merche,
Gracias por rating ♥ ♥ ♥",2014-01-13 09:51:57,2.2.6 - 2014.01.12,es,POS,para aquellos que estamos aprendiendo podemos ver muchos ejemplos de codigo en cualquier sitio cualquier hora fantastica aplicacion muchos ejemplos,visual grave,sitio
